gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint,n_CCS,n_ACS
NOB1,3.313142218405027,-0.01726185922478408,0.3137857319061523,-0.05501161292428298,0.9561292120282052,,TP3M,14,15
WWP2,1.5931131336497104,0.25099054014849326,0.43890348795954104,0.5718581579639441,0.5674180729147896,,TP3M,14,15
PDPR,2.3865590056597847,0.27442024343390836,0.4254587571188997,0.6449984607020752,0.5189281832356877,,TP3M,14,15
EXOSC6,10.490039524243105,0.01610818337874053,0.18603588864772624,0.08658642961758126,0.9310002529816486,0.9844614397788691,TP3M,14,15
AARS,0.6749893144474167,-0.3580054172583134,0.6509729699577733,-0.5499543510716524,0.5823506840086643,,TP3M,14,15
DDX19B,1.291936115638969,-0.14082372347633892,0.47935478283576444,-0.2937776538772696,0.768927811624689,,TP3M,14,15
DDX19A,1.3959882838478326,0.11866678853768398,0.44671200074538636,0.26564495321297804,0.7905126613834339,,TP3M,14,15
ST3GAL2,1.106833935961897,0.4386412881714712,0.501521359558602,0.874621349243285,0.3817799674963567,,TP3M,14,15
COG4,1.706213039357604,-0.2661480104812871,0.4247990569879271,-0.6265268392270728,0.5309694383935981,,TP3M,14,15
SF3B3,2.6940935434552427,0.16787860076492003,0.3581417821706406,0.46874899585140395,0.6392490608700658,,TP3M,14,15
VAC14,0.8002923869689137,-0.35418991495498725,0.57652852054572,-0.6143493380340048,0.5389845059982915,,TP3M,14,15
CMTR2,3.8639413399792093,0.09591100371959152,0.3070011519529354,0.3124125206354114,0.7547270361442303,,TP3M,14,15
PHLPP2,1.9239230704592942,0.14950384009109338,0.37801999132617353,0.39549188805227603,0.6924799071090662,,TP3M,14,15
AP1G1,5.172051032423201,0.5149129599951232,0.2658192406010699,1.93707934320632,0.052735645265106525,0.33230936750388046,TP3M,14,15
ATXN1L,1.9533960170251137,0.03409927334228325,0.40195143559944096,0.08483431161635259,0.9323931151292694,,TP3M,14,15
IST1,6.795278861012362,0.2294436846984098,0.21113423175516494,1.0867194902079018,0.2771607977489482,0.6801688990317709,TP3M,14,15
ZNF821,2.15159250208471,0.058678144351744614,0.3726179162755219,0.15747537031567935,0.8748702173398919,,TP3M,14,15
DHODH,0.974460365850715,-0.4393060278931335,0.5597789144154917,-0.7847848794945176,0.4325797068968288,,TP3M,14,15
TXNL4B,1.9517357069758077,0.7267282225606708,0.4166384792397848,1.7442657334163856,0.08111276387582192,,TP3M,14,15
DHX38,6.465325057512602,0.021476249517612293,0.2311330050317461,0.09291727728224071,0.9259692798412046,0.9823566628524301,TP3M,14,15
ZFHX3,1.763813909096342,0.6316103070892372,0.4997805430916677,1.2637753026199539,0.20631068811153752,,TP3M,14,15
PSMD7,9.432781094587007,0.15674491799519238,0.1938293906969401,0.808674667095607,0.4187023034362556,0.770541145094061,TP3M,14,15
GLG1,8.053655812377498,0.1950549961593644,0.21371642337573357,0.9126813610222148,0.3614101496081018,0.7377666121236035,TP3M,14,15
RFWD3,2.280659835641288,0.7573596150322907,0.40947671064138613,1.8495792198926189,0.06437422013178173,,TP3M,14,15
MLKL,1.106179798736344,0.7139175966893864,0.6024505983823205,1.1850226368873615,0.23600849681836122,,TP3M,14,15
WDR59,1.6875102721566322,0.08704236378667816,0.4244803213076028,0.20505629923796223,0.837528139026228,,TP3M,14,15
CFDP1,5.747015675075346,0.021400614257842017,0.22644201310937653,0.0945081434490915,0.9247055138643149,0.9823271145561331,TP3M,14,15
TMEM170A,6.830561107322514,0.10953771740913017,0.2153511647416817,0.5086469698946045,0.610999699546483,0.8752633738285,TP3M,14,15
TMEM231,0.6304853085941734,-0.017791727747390816,0.6193088301066769,-0.028728361170510298,0.9770812367556864,,TP3M,14,15
GABARAPL2,15.532800954827348,0.026007409909237472,0.19442335899050073,0.13376689943160666,0.8935869023357742,0.9759817902032426,TP3M,14,15
ADAT1,1.3537286577474061,0.3347043470621422,0.4398083214379394,0.7610232247717299,0.4466431954381145,,TP3M,14,15
KARS,5.603690463668011,-0.024461374013130883,0.23085156245287614,-0.10596148344512157,0.915612911847063,0.9818184440987289,TP3M,14,15
TERF2IP,22.37115394321232,-0.11122501487295189,0.12819071696932832,-0.8676526467947304,0.38558451616869016,0.752989109348773,TP3M,14,15
MON1B,3.8561728297992155,0.30011712396553925,0.2732213576809202,1.0984394723491167,0.2720126342187734,,TP3M,14,15
WWOX,0.8850889577302354,0.2204710804886292,0.6037595920073925,0.36516368999720955,0.7149892207135615,,TP3M,14,15
CMC2,5.950378900419876,0.5006022911957017,0.23629840021281778,2.1185174793601793,0.034131266175188,0.270161514446811,TP3M,14,15
CENPN,1.129539057247169,0.4088201268717339,0.7296422352964373,0.5603021687822655,0.575273348357042,,TP3M,14,15
ATMIN,2.424772246985373,0.6800155921470538,0.40003571541669863,1.69988719991842,0.0891521450387065,,TP3M,14,15
GCSH,0.9825454298630362,0.23848732976433176,0.515879470741467,0.4622927317141675,0.6438714111447514,,TP3M,14,15
GAN,1.1893892929913112,0.9399882791027437,0.5337304615484054,1.7611666315161096,0.07821020400524838,,TP3M,14,15
CMIP,5.970651347614584,0.08704778167052493,0.23484296065504823,0.37066378923056614,0.7108879640415482,0.9147341868948813,TP3M,14,15
PLCG2,47.94069098627564,-0.3644043682557843,0.1758916261397911,-2.071755070171285,0.03828828870562255,0.2838220826302175,TP3M,14,15
MPHOSPH6,1.3665695883697895,-0.17255410395299045,0.4436765293663565,-0.38891871111466336,0.6973362802560605,,TP3M,14,15
HSBP1,4.49752449533724,-0.14730342010022718,0.29943071377297703,-0.4919449252353918,0.6227582780829024,0.885313168122654,TP3M,14,15
MLYCD,0.7536979701753039,-0.20088705972650733,0.5796645754573438,-0.34655741998380946,0.7289238394930206,,TP3M,14,15
MBTPS1,8.486963887476815,-0.039515680205039275,0.20817762625317207,-0.18981713316772514,0.8494524296526713,0.9591617305133946,TP3M,14,15
HSDL1,1.4385236738474765,-0.4597287968636621,0.49959434423575905,-0.9202041659757374,0.3574660777036547,,TP3M,14,15
COTL1,30.745907722327274,-0.1233324539646847,0.17667431349859464,-0.6980780144119012,0.4851284066206272,0.8008111273245281,TP3M,14,15
KLHL36,3.709514474459124,-0.4554891865678962,0.3295718453213998,-1.3820634044868163,0.16695223378006574,,TP3M,14,15
USP10,5.980067032555742,0.333070017246524,0.23987193468381862,1.3885326671732239,0.16497490453279617,0.5573391736782867,TP3M,14,15
ZDHHC7,1.0159863845718502,-0.09948885830080835,0.5164730167461999,-0.19263127999908303,0.847247745809006,,TP3M,14,15
GSE1,3.721253256702614,0.26952146633163926,0.29062043129805865,0.9274002695812518,0.3537187507407724,,TP3M,14,15
C16orf74,8.032571696970049,-0.5978913617202999,0.24576954580401167,-2.432731686769226,0.014985400897515253,0.17635137347605698,TP3M,14,15
EMC8,2.5575064356013364,0.4961155030913031,0.36458858279402906,1.3607543584862583,0.17359132990110182,,TP3M,14,15
COX4I1,115.33820340889781,-0.01842485626035034,0.0785023581262832,-0.23470449423584325,0.8144380992705192,0.9487096049844069,TP3M,14,15
IRF8,21.314355903469618,-0.13880801924370575,0.18049163691408573,-0.7690551297386625,0.4418605836698689,0.7821019414850813,TP3M,14,15
LINC02132,0.7240600701249229,0.650791673683965,0.6912164562271312,0.9415164639397953,0.34644025618221397,,TP3M,14,15
MTHFSD,0.8216600946493979,-0.321850461861959,0.6295517699182268,-0.5112374823499654,0.6091847755006539,,TP3M,14,15
FBXO31,0.5712872005175929,-0.19010419060895578,0.6715404657300468,-0.2830867241965668,0.7771103580897577,,TP3M,14,15
MAP1LC3B,30.300982159353502,0.2662895953452484,0.17837783780425462,1.4928401343078557,0.1354790388149064,0.5052387239750024,TP3M,14,15
KLHDC4,1.996956046223466,0.2010388406028001,0.41550061600994803,0.4838472744839126,0.6284942617299749,,TP3M,14,15
SLC7A5,1.6721893820899922,0.9096637977465186,0.4442524512766073,2.0476280887871336,0.040596454907969065,,TP3M,14,15
BANP,3.1148559607033808,0.35082287904818577,0.33515399583486716,1.0467512946527386,0.2952142992019815,,TP3M,14,15
ZFPM1,2.359216001637474,-0.14374924136930467,0.3756433733235571,-0.3826747696823805,0.7019609239322311,,TP3M,14,15
ZC3H18,4.580128164797209,0.0923551493951948,0.26668372748125424,0.34630965401399166,0.7291100141367317,0.9211823228251202,TP3M,14,15
CYBA,112.64699278163192,-0.42676081355128415,0.09999555363805257,-4.267797897254538,1.9741205220147733e-05,0.0025892889664995743,TP3M,14,15
MVD,1.3258022252420025,0.22169185302067293,0.45696685782766083,0.4851377057727043,0.6275786669547764,,TP3M,14,15
RNF166,2.8835678092925976,0.5566952992213992,0.3275445811417006,1.6996016153922102,0.08920588630558662,,TP3M,14,15
PIEZO1,3.1568113120176093,0.5730029714823069,0.3597551712759735,1.5927581233926111,0.11121446283268559,,TP3M,14,15
APRT,31.597483010795564,-0.28915840398795073,0.11005828244597428,-2.6273207028275554,0.00860601821200815,0.13094238188223176,TP3M,14,15
GALNS,0.7911140690785742,0.4451847415089946,0.5704799302267927,0.7803688051427378,0.4351738239801871,,TP3M,14,15
TRAPPC2L,6.574822938403743,0.1902388575573339,0.24508320072668985,0.7762215320889462,0.4376181946691017,0.7821019414850813,TP3M,14,15
CBFA2T3,4.022297493488552,0.3160631340024173,0.33889302862104986,0.9326339207639442,0.3510090132808711,,TP3M,14,15
ACSF3,2.6081064898216617,-0.0632110358526701,0.3415879566178571,-0.18505054006744698,0.8531893948121955,,TP3M,14,15
ANKRD11,26.017207835735817,0.3263328695619147,0.15057468098122492,2.1672492841117488,0.030215851302849473,0.25387029676200246,TP3M,14,15
AC137932.3,0.8505741798068365,0.10648773479832425,0.6180850663976089,0.17228653560418106,0.8632122691104331,,TP3M,14,15
SPG7,4.574126537446079,0.4640802704974723,0.2712727634236487,1.7107514394016576,0.08712700742696892,0.4206014223067993,TP3M,14,15
RPL13,1546.500956172926,-0.1892577782372359,0.06710488480445667,-2.820327891013184,0.004797460083156195,0.09117739644672256,TP3M,14,15
CHMP1A,3.0675927526235025,0.11770604531787089,0.352131309016295,0.3342674800678516,0.7381777276070216,,TP3M,14,15
SPATA33,1.9020680063633482,-0.6257152108767169,0.432394800475252,-1.4470923567743723,0.14787105842215573,,TP3M,14,15
CDK10,2.2069066045106362,0.08626838451030677,0.4293410025724175,0.20093208893030376,0.8407516760372287,,TP3M,14,15
SPATA2L,1.5665794359818546,0.010451032673140258,0.4379213990524717,0.02386508788050345,0.9809602221819503,,TP3M,14,15
ZNF276,3.774100668027217,0.3117309295919526,0.3271657887353848,0.9528225148384444,0.34068000467162496,,TP3M,14,15
FANCA,0.6826763968573947,-0.36244564162911974,0.6663141613390144,-0.5439560835698805,0.5864716939703528,,TP3M,14,15
TCF25,24.405743699411225,0.009512425653545395,0.12774177582714583,0.0744660514694673,0.9406395531453942,0.9874601912315432,TP3M,14,15
DEF8,4.069634557187012,-0.29076320122805344,0.25408602637276756,-1.1443494369953155,0.2524787485646427,,TP3M,14,15
DBNDD1,0.8119283482442441,-0.5959366704477782,0.6587382037668369,-0.9046638968865884,0.36564347312728895,,TP3M,14,15
RFLNB,1.3359444600598187,0.21866866167983962,0.5511856053083579,0.3967241879575331,0.6915708614261168,,TP3M,14,15
VPS53,3.4272452013043986,0.18793038096352493,0.3232122292494448,0.5814457621233332,0.5609400628134179,,TP3M,14,15
GEMIN4,1.1345460082390957,-0.6645279687339516,0.547664247914892,-1.2133857034925903,0.22498238968205153,,TP3M,14,15
GLOD4,5.06428037945718,0.02172800948981985,0.2537283970747414,0.08563491410628105,0.9317566429501642,0.9849264154906622,TP3M,14,15
MRM3,1.7105596543682187,-0.27887258753919897,0.4242465394451913,-0.6573361515308875,0.5109647960437365,,TP3M,14,15
TIMM22,1.9949432728263823,-0.3025124447279448,0.3657483911533987,-0.8271053326412799,0.4081773619631346,,TP3M,14,15
ABR,1.471258953025921,-0.3050096366978671,0.470249275375561,-0.6486126670886915,0.5165887658682048,,TP3M,14,15
YWHAE,13.452448562390911,0.4180037656840843,0.1606318844142997,2.602246541576854,0.009261524578425977,0.13601796984753112,TP3M,14,15
CRK,2.8097626920619394,0.030437316125921203,0.3394026697489718,0.08967907102331628,0.9285422478209056,,TP3M,14,15
MYO1C,1.922463620982516,0.5296898244234733,0.4361088181857856,1.2145817794443712,0.22452564166644784,,TP3M,14,15
INPP5K,1.6081778230795534,-0.07508344432744753,0.40046479751107644,-0.1874907477363745,0.8512758773007562,,TP3M,14,15
PITPNA-AS1,2.456489961917229,0.1950821073072236,0.3755280558182369,0.5194874371827155,0.6034208713000131,,TP3M,14,15
PITPNA,2.441701058654591,-0.31107880802124255,0.3445609254179394,-0.9028267138646545,0.3666178708347927,,TP3M,14,15
SLC43A2,2.7627891903872253,0.36404543429665354,0.34867632391699327,1.0440784456111194,0.2964490973452293,,TP3M,14,15
PRPF8,7.704672958000592,-0.09065456742228846,0.22425898209578135,-0.4042405194881771,0.6860358601114827,0.9074275578315314,TP3M,14,15
MIR22HG,2.82692390726448,0.5539676523448916,0.3513040248499267,1.5768895690322384,0.11482093708488181,,TP3M,14,15
SMYD4,1.6143621408071156,0.2942055888097417,0.46789655799291074,0.6287834004844277,0.5294908687979274,,TP3M,14,15
RPA1,1.4967552350391502,0.3059536053444252,0.4523828564189189,0.6763156494619764,0.49884025890939554,,TP3M,14,15
HIC1,0.8796379864423238,1.3564502904615023,0.7324432991471512,1.8519526249211888,0.06403262613402717,,TP3M,14,15
SMG6,3.8806915112839104,-0.03393747336460389,0.26400138519092275,-0.12855036097655587,0.8977134464917742,,TP3M,14,15
TSR1,3.324922441900043,-0.06720499185302495,0.34252148254514625,-0.1962066476930157,0.8444484250815625,,TP3M,14,15
SGSM2,0.8350012298412184,0.1390919383657245,0.5513183415303322,0.25228969886914604,0.8008171497827191,,TP3M,14,15
MNT,1.958044950485562,0.3955767993590588,0.42793855680154286,0.924377560918186,0.3552897734100863,,TP3M,14,15
METTL16,4.161052306584331,0.4210648504655703,0.28689575435087145,1.4676580049721162,0.142197143367137,,TP3M,14,15
PAFAH1B1,14.623851675955976,-0.04988581667759451,0.1530863534711144,-0.3258671693882066,0.744524856062381,0.9219656231518125,TP3M,14,15
CLUH,0.7351588056294955,0.6661753932976376,0.6683387939466555,0.9967630179953455,0.31887955300228166,,TP3M,14,15
RAP1GAP2,1.056859412919665,0.2470400613064721,0.5593091323958562,0.4416878734810774,0.6587150860043278,,TP3M,14,15
CTNS,0.8387289670480198,-0.2310430735694264,0.6771612853010556,-0.3411935658234038,0.7329578667223804,,TP3M,14,15
TAX1BP3,0.6291856186968505,0.4456575069536438,0.6483166257983961,0.687407185346852,0.4918261709447953,,TP3M,14,15
EMC6,5.997159969247,0.37707723848760544,0.2307614608560876,1.6340563848430758,0.10224701176456653,0.4497349997664226,TP3M,14,15
P2RX5,21.20464114565957,-0.42294182700268135,0.1821426040528679,-2.32203678651657,0.020230954919814182,0.20665644400539113,TP3M,14,15
ITGAE,9.228571889660348,-0.20750472964727704,0.1995711623644038,-1.039753074486719,0.2984546355065256,0.6927409411173293,TP3M,14,15
NCBP3,6.58941265657591,0.09355857472773656,0.2228154681523162,0.4198926380810335,0.6745638860675905,0.9041359294016561,TP3M,14,15
P2RX1,0.9269658334600078,0.30885145967508254,0.5520470491788553,0.5594658283827165,0.5758438461428302,,TP3M,14,15
ATP2A3,12.06321726097299,0.07773700023393092,0.18246104680025424,0.42604710209205376,0.670073524301851,0.9041359294016561,TP3M,14,15
ZZEF1,3.981159006714943,-0.11527169362399886,0.2760373740472985,-0.41759451603914793,0.676243606986815,,TP3M,14,15
CYB5D2,1.481572197338395,-0.2602711493232746,0.46757986216496245,-0.55663464230085,0.5777770798926648,,TP3M,14,15
ANKFY1,1.9327456977749364,-0.3722487860430681,0.45161465682064195,-0.8242619685191176,0.4097907231490949,,TP3M,14,15
UBE2G1,7.1950129169368555,0.5339609477346604,0.2353191998592938,2.269092144006676,0.023262723014373134,0.2253390196491776,TP3M,14,15
MYBBP1A,0.9731044124321625,-0.6758101144789187,0.6106262655553893,-1.1067491731038495,0.26840238882665757,,TP3M,14,15
PELP1,2.3161315369127133,0.7182022577612469,0.41826715428136857,1.7170897843872097,0.08596276843267378,,TP3M,14,15
ARRB2,3.349850761388964,0.05517521767330122,0.28489977824686386,0.19366535843875682,0.8464379182130892,,TP3M,14,15
MED11,2.817224971017707,-0.7342134158690573,0.3559856037853364,-2.062480639840135,0.03916199889539118,,TP3M,14,15
CXCL16,1.0458634657073533,-0.2590455234346233,0.537281031359233,-0.48214157640979916,0.629705376461805,,TP3M,14,15
PSMB6,10.765338996021267,0.16014034823087397,0.1886811414113438,0.8487353162749421,0.3960285900394235,0.7563135941481851,TP3M,14,15
MINK1,1.83432513826008,-0.07552944574195528,0.41636179041765153,-0.18140340319459156,0.8560509478324946,,TP3M,14,15
SLC25A11,2.5934252756737672,-0.4499365424188693,0.3534214745681995,-1.2730877289462652,0.20298691284658787,,TP3M,14,15
RNF167,4.310132828270077,-0.48394837015306535,0.2774823667976887,-1.7440689141372008,0.08114707380412345,0.41140756105542764,TP3M,14,15
PFN1,79.70255648385279,-0.31009590245570345,0.08908125445059445,-3.4810455282450747,0.0004994605859226639,0.02113193955201366,TP3M,14,15
SPAG7,5.593280066640516,-0.14913329724961547,0.2310546209933827,-0.645446070753489,0.5186381558973074,0.8278547726491248,TP3M,14,15
CAMTA2,1.3283185813952252,0.39074901393592015,0.46019251430072716,0.849099022242185,0.3958261944340512,,TP3M,14,15
KIF1C,0.7481838610461884,0.2115080242264775,0.6602524467177389,0.3203441733202667,0.748707440536059,,TP3M,14,15
ZFP3,0.7265093230804995,0.1408591542547737,0.6959544232480509,0.202397096058931,0.8396062984352277,,TP3M,14,15
SCIMP,10.647192418941506,-0.04308583911635238,0.3112425612508063,-0.13843170722924633,0.8898992394990677,0.9759817902032426,TP3M,14,15
RABEP1,14.846374655293626,-0.057139968606240335,0.17460292237974476,-0.3272566565751192,0.74347377209371,0.9216912315292857,TP3M,14,15
NUP88,7.050636642382502,0.1527068116527642,0.2156278144653312,0.7081962595197407,0.47882338868300633,0.7984043675319183,TP3M,14,15
RPAIN,9.756765764694016,0.03450493893924726,0.19616667320431835,0.17589602951215103,0.8603756247100189,0.9645977824035985,TP3M,14,15
C1QBP,13.984581273139105,-0.14612983461263127,0.15600161709958624,-0.936719998994285,0.3489026061975997,0.7259453739346945,TP3M,14,15
DHX33,1.2736896629108552,0.3322414068340658,0.4883938100689769,0.6802735824746481,0.49633124847938703,,TP3M,14,15
DERL2,6.2018024394528295,0.2946060777558248,0.2480908935496994,1.1874925094612838,0.2350334094508496,0.6453692042015362,TP3M,14,15
MIS12,2.9235863563687152,0.15342476670067448,0.33001933731605304,0.4648962934973189,0.6420057249585154,,TP3M,14,15
NLRP1,5.448867673172774,-0.006235058598994496,0.23148635151801533,-0.026934886476489544,0.9785116682197085,0.9934232889282743,TP3M,14,15
TXNDC17,8.57616944612971,0.8707135815768986,0.23769768926467352,3.6631133616421887,0.0002491682000423022,0.012472447647187915,TP3M,14,15
MED31,3.3467603942398636,0.262522341364752,0.3085920077184051,0.8507101117288416,0.39493040474826124,,TP3M,14,15
XAF1,10.760828265028882,0.5130861739103993,0.39953485550263457,1.2842087914079778,0.19906890993725068,0.6039635114753056,TP3M,14,15
