variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
CD4,46.54019826665058,-0.5134410520702147,0.20480922610304003,-2.506923451836595,0.01217870832236649,,,CD4,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
DNAJB6,102.23406269988685,0.4497633011458095,0.17983668216689624,2.500954175346772,0.012385920377139616,0.22452774811325435,,DNAJB6,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SRSF6,44.532188988822256,-0.578874234052975,0.23156030680282247,-2.4998854166569067,0.01242334812947466,,,SRSF6,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL39,1727.7378419896845,-0.2462824545304971,0.09896411305992411,-2.488603665667874,0.012824584282230704,0.227636371009595,,RPL39,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ZCCHC3,7.763859408304528,-0.8061685521080995,0.32532776632889493,-2.478019510001158,0.013211392092941516,,,ZCCHC3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ELF1,113.64817267202132,-0.3513994697753212,0.14187451986617003,-2.4768328386717764,0.013255396781596629,0.2304815930187822,,ELF1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FAM200B,42.848936488168206,0.42967795354944754,0.1739208422349197,2.4705374469672226,0.013491019335546592,,,FAM200B,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MYOF,10.872394271793205,0.7878864721837073,0.31919155506797237,2.468381320476745,0.013572565020138047,,,MYOF,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ACTG1,553.610710625007,0.36849616885893777,0.14980377363189684,2.4598590537807126,0.013899158911329972,0.23450565653251898,,ACTG1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPL26,1109.1021356142849,-0.3431072828179434,0.1396841907097718,-2.456307196072267,0.014037310426242332,0.23450565653251898,,RPL26,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FCGR1A,36.802804701261486,0.6910645401973992,0.2822061305985807,2.4487935068299143,0.014333559539456614,,,FCGR1A,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MKNK2,37.67486230665402,0.4808946622231902,0.19657266001620963,2.446396473362751,0.014429223000745318,,,MKNK2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SYPL1,14.420768828490477,-0.6005735616121123,0.24558236412617598,-2.445507696568748,0.01446483612180357,,,SYPL1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SDE2,22.807696049517887,0.5632566860231812,0.23044494691593365,2.444213655197471,0.014516826703375927,,,SDE2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ACTN4,33.41181859611823,0.4261822533349724,0.17473414856498773,2.439032420594451,0.014726646974959092,,,ACTN4,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
AL645728.1,9.536324096962725,0.8388396031182233,0.3443894925941855,2.4357293737375363,0.014861798787764635,,,AL645728.1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SHTN1,38.12634932102202,0.639792870217832,0.2632830849964659,2.4300568729146432,0.015096453735883466,,,SHTN1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ING3,30.343299189540573,-0.4942482677054103,0.20382742077972366,-2.4248369812791015,0.015315262216847626,,,ING3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ATP5MD,74.46488613318701,0.3402736314476097,0.14036296361662012,2.424240858699841,0.015340427378103103,0.2487165597244477,,ATP5MD,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ORAI3,13.067189117498742,0.6012365924378913,0.24817733133806555,2.4226088224749693,0.015409509705294692,,,ORAI3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ARHGDIB,254.11282607770738,0.26552931436694116,0.10980984538723318,2.418082945391456,0.015602519775090334,0.2487165597244477,,ARHGDIB,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CYTOR,40.82385372363695,0.5026851226490341,0.2080142653830343,2.4165896589995755,0.015666667350881958,,,CYTOR,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
GPR183,72.52002631031162,-1.1442300816822646,0.4739307107892722,-2.414340441826808,0.015763725616338233,0.2487165597244477,,GPR183,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
BIRC3,32.50272104656203,-0.7252318879649545,0.30090920459553233,-2.410135272996306,0.015946606709797227,,,BIRC3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
POLR2D,6.027222768557532,-1.0023930528510336,0.4163923223664704,-2.407328375206734,0.016069713339321688,,,POLR2D,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NFKBID,11.109338810788568,-0.8718975084171529,0.3634264603224897,-2.3991029922352567,0.01643529125593676,,,NFKBID,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
COX6C,134.23030044284118,0.24916715666952088,0.10411581017295997,2.3931731045995583,0.016703358367147602,0.2571979405838563,,COX6C,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
